"Code","Desc","Type","med_type"
"21212111000001106","Fycompa 2mg tablets (Eisai Ltd)","dmd","PNC"
"9452011000001108","Lamotrigine 100mg dispersible tablets sugar free (Teva UK Ltd)","dmd","PNC"
"12022211000001102","Clobazam 100mg/5ml oral suspension","dmd","PNC"
"926511000001105","Sodium valproate 200mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)","dmd","PNC"
"17971811000001104","Gabapentin 400mg capsules (Almus Pharmaceuticals Ltd)","dmd","PNC"
"17111000001104","Phenytoin sodium 100mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"18455311000001101","Mysoline 50mg tablets (SERB)","dmd","PNC"
"7890211000001109","Lyrica 50mg capsules (Upjohn UK Ltd)","dmd","PNC"
"11955611000001104","Clonazepam 312.5micrograms/5ml oral suspension","dmd","PNC"
"185711000001101","Epanutin 30mg/5ml oral suspension (Upjohn UK Ltd)","dmd","PNC"
"9459011000001101","Lamotrigine 25mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"8520411000001109","Gabapentin 250mg/5ml oral suspension","dmd","PNC"
"23305711000001100","Primidone 250mg tablets (SERB)","dmd","PNC"
"520611000001103","Carbamazepine 200mg tablets (Alliance Healthcare (Distribution) Ltd)","dmd","PNC"
"15175811000001104","Sodium valproate 300mg modified-release tablets (Sigma Pharmaceuticals Plc)","dmd","PNC"
"5367711000001103","Frisium 10mg tablets (Waymade Healthcare Plc)","dmd","PNC"
"108865001000027108","Carbamazepine 400mg Modified-release tablet (Generics (UK) Ltd)","dmd","PNC"
"4351111000001108","Epilim Intravenous 400mg powder and solvent for solution for injection vials (Sanofi)","dmd","PNC"
"4765911000001103","Epival CR 300mg tablets (Healthcare Pharma Ltd)","dmd","PNC"
"12188111000001107","Phenobarbital 20mg/5ml oral solution","dmd","PNC"
"35928311000001101","Sodium valproate 200mg/5ml oral solution sugar free","dmd","PNC"
"233611000001104","Rivotril 500microgram tablets (Roche Products Ltd)","dmd","PNC"
"36566611000001108","Lamotrigine 5mg dispersible tablets sugar free","dmd","PNC"
"184311000001104","Sabril 500mg tablets (Sanofi)","dmd","PNC"
"71015001000027104","Pentran 100mg Tablet (Berk Pharmaceuticals Ltd)","dmd","PNC"
"15451911000001105","Primidone 100mg/5ml oral suspension","dmd","PNC"
"17861111000001106","Clonazepam 500microgram tablets (Phoenix Healthcare Distribution Ltd)","dmd","PNC"
"7890511000001107","Lyrica 75mg capsules (Upjohn UK Ltd)","dmd","PNC"
"13411211000001102","Stiripentol 250mg oral powder sachets","dmd","PNC"
"12299611000001106","Phenobarbital 100mg/5ml oral suspension","dmd","PNC"
"322897008","Clonazepam 500microgram tablets","dmd","PNC"
"102785001000027101","Clobazam 10mg capsules","dmd","PNC"
"305385001000027103","Tegretol retard 200mg Modified-release tablet (Novartis Pharmaceuticals UK Ltd)","dmd","PNC"
"322966005","Sodium valproate 300mg modified-release tablets","dmd","PNC"
"322956002","Sodium valproate 200mg gastro-resistant tablets","dmd","PNC"
"566911000001103","Phenobarbital 60mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"548211000001104","Phenobarbital 15mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"415162000","Pregabalin 150mg capsules","dmd","PNC"
"322915000","Phenobarbital 15mg tablets","dmd","PNC"
"2928811000001105","Lamictal 100mg tablets (GlaxoSmithKline UK Ltd)","dmd","PNC"
"374700006","Felbamate 600mg tablets","dmd","PNC"
"234145001000027105","Timonil retard 400mg Modified-release tablet (C P Pharmaceuticals Ltd)","dmd","PNC"
"177785001000027109","Vigabatrin 125mg capsules","dmd","PNC"
"224415001000027103","Gabitril 15mg Tablet (Sanofi-Synthelabo Ltd)","dmd","PNC"
"5472411000001106","Gabapentin 300mg capsules (Teva UK Ltd)","dmd","PNC"
"760511000001109","Epimaz 400mg tablets (Teva UK Ltd)","dmd","PNC"
"323024000","Topiramate 100mg tablets","dmd","PNC"
"114811000001105","Sodium valproate 200mg gastro-resistant tablets (Actavis UK Ltd)","dmd","PNC"
"322934000","Phenytoin sodium 100mg tablets","dmd","PNC"
"14770211000001106","Phenytoin sodium 100mg tablets (Wockhardt UK Ltd)","dmd","PNC"
"240511000001105","Phenobarbital 30mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"12213011000001103","Phenobarbital 15mg/5ml oral suspension","dmd","PNC"
"251975001000027105","Sodium valproate with valproic acid 750mg modified release granules","dmd","PNC"
"322908008","Ethosuximide 250mg/5ml oral solution","dmd","PNC"
"12645411000001101","Levetiracetam 250mg/5ml oral solution","dmd","PNC"
"9460011000001100","Lamotrigine 100mg tablets (A A H Pharmaceuticals Ltd)","dmd","PNC"
"5569411000001103","Gabapentin 300mg capsules (A A H Pharmaceuticals Ltd)","dmd","PNC"
"15627711000001101","Clonazepam 500microgram tablets (Teva UK Ltd)","dmd","PNC"
"323047004","Oxcarbazepine 300mg tablets","dmd","PNC"
"d2...","ANXIOLYTICS","readv2","PNC"
"d21..","DIAZEPAM [ANXIOLYTIC]","readv2","PNC"
"d211.","*DIAZEPAM 2mg capsules","readv2","PNC"
"d212.","*DIAZEPAM 5mg capsules","readv2","PNC"
"d213.","DIAZEPAM 2mg tablets","readv2","PNC"
"d214.","DIAZEPAM 5mg tablets","readv2","PNC"
"d215.","DIAZEPAM 10mg tablets","readv2","PNC"
"d216.","DIAZEPAM 2mg/5mL elixir","readv2","PNC"
"d21a.","*ATENSINE 2mg tablets","readv2","PNC"
"d21b.","*ATENSINE 5mg tablets","readv2","PNC"
"d21c.","*ATENSINE 10mg tablets","readv2","PNC"
"d21d.","DIAZEMULS 10mg/2mL ampoules","readv2","PNC"
"d21e.","*EVACALM 2mg tablets","readv2","PNC"
"d21i.","*STESOLID 10mg/2mL injection","readv2","PNC"
"d21k.","STESOLID 5mg rectal solution","readv2","PNC"
"d21l.","STESOLID 10mg rectal solution","readv2","PNC"
"d21m.","TENSIUM 2mg tablets","readv2","PNC"
"d21n.","TENSIUM 5mg tablets","readv2","PNC"
"d21o.","TENSIUM 10mg tablets","readv2","PNC"
"d21r.","*VALIUM 2mg tablets","readv2","PNC"
"d21s.","*VALIUM 5mg tablets","readv2","PNC"
"d21t.","*VALIUM 10mg tablets","readv2","PNC"
"d21u.","*VALIUM 2mg/5mL syrup","readv2","PNC"
"d21v.","VALIUM [ANXIOL] 10mg/2mL injection","readv2","PNC"
"d21y.","*VALIUM 10mg suppositories","readv2","PNC"
"d22..","ALPRAZOLAM","readv2","PNC"
"d221.","XANAX 250micrograms tablets","readv2","PNC"
"d222.","XANAX 500micrograms tablets","readv2","PNC"
"d22y.","ALPRAZOLAM 250microgram tablets","readv2","PNC"
"d22z.","ALPRAZOLAM 500microgram tablets","readv2","PNC"
"d23..","BROMAZEPAM","readv2","PNC"
"d231.","*LEXOTAN 1.5mg tablets","readv2","PNC"
"d232.","*LEXOTAN 3mg tablets","readv2","PNC"
"d23y.","*BROMAZEPAM 1.5mg tablets","readv2","PNC"
"d23z.","*BROMAZEPAM 3mg tablets","readv2","PNC"
"d24..","CHLORDIAZEPOXIDE","readv2","PNC"
"d241.","CHLORDIAZEPOXIDE 5mg capsules","readv2","PNC"
"d242.","CHLORDIAZEPOXIDE 10mg capsules","readv2","PNC"
"d243.","CHLORDIAZEPOXIDE HYDROCHLORIDE 5mg tablets","readv2","PNC"
"d244.","CHLORDIAZEPOXIDE HYDROCHLORIDE 10mg tablets","readv2","PNC"
"d245.","CHLORDIAZEPOXIDE HYDROCHLORIDE 25mg tablets","readv2","PNC"
"d246.","*CHLORDIAZEPOXIDE 5mg tablets","readv2","PNC"
"d247.","*CHLORDIAZEPOXIDE 10mg tablets","readv2","PNC"
"d248.","*CHLORDIAZEPOXIDE 25mg tablets","readv2","PNC"
"d249.","LIBRIUM 5mg capsules","readv2","PNC"
"d24a.","LIBRIUM 10mg capsules","readv2","PNC"
"d24b.","*LIBRIUM 5mg tablets","readv2","PNC"
"d24c.","*LIBRIUM 10mg tablets","readv2","PNC"
"d24d.","*LIBRIUM 25mg tablets","readv2","PNC"
"d24f.","TROPIUM 5mg capsules","readv2","PNC"
"d24g.","*TROPIUM 10mg capsules","readv2","PNC"
"d24h.","TROPIUM 5mg tablets","readv2","PNC"
"d24i.","TROPIUM 10mg tablets","readv2","PNC"
"d24j.","*TROPIUM 25mg tablets","readv2","PNC"
"d25..","CHLORMEZANONE","readv2","PNC"
"d251.","*TRANCOPAL 200mg tablets","readv2","PNC"
"d25z.","*CHLORMEZANONE 200mg tablets","readv2","PNC"
"d26..","CLOBAZAM","readv2","PNC"
"d261.","*CLOBAZAM 10mg capsules","readv2","PNC"
"d262.","*FRISIUM 10mg capsules","readv2","PNC"
"d27..","CLORAZEPATE DIPOTASSIUM","readv2","PNC"
"d271.","*TRANXENE 7.5mg capsules","readv2","PNC"
"d272.","*TRANXENE 15mg capsules","readv2","PNC"
"d27y.","CLORAZEPATE DIPOTASSIUM 7.5mg capsules","readv2","PNC"
"d27z.","CLORAZEPATE DIPOTASSIUM 15mg capsules","readv2","PNC"
"d28..","HYDROXYZINE HCL [ANXIOLYTIC]","readv2","PNC"
"d2a..","LORAZEPAM [ANXIOLYTIC]","readv2","PNC"
"d2a1.","LORAZEPAM 1mg tablets","readv2","PNC"
"d2a2.","LORAZEPAM 2.5mg tablets","readv2","PNC"
"d2a5.","*ATIVAN 1mg tablets","readv2","PNC"
"d2a6.","*ATIVAN 2.5mg tablets","readv2","PNC"
"d2a7.","ATIVAN 4mg/1mL injection","readv2","PNC"
"d2az.","LORAZEPAM 4mg/1mL injection","readv2","PNC"
"d2b..","*MEDAZEPAM","readv2","PNC"
"d2b1.","*NOBRIUM 5mg capsules","readv2","PNC"
"d2b2.","*NOBRIUM 10mg capsules","readv2","PNC"
"d2by.","*MEDAZEPAM 5mg capsules","readv2","PNC"
"d2bz.","*MEDAZEPAM 10mg capsules","readv2","PNC"
"d2c..","MEPROBAMATE","readv2","PNC"
"d2c1.","*MEPROBAMATE 200mg tablets","readv2","PNC"
"d2c2.","MEPROBAMATE 400mg tablets","readv2","PNC"
"d2c3.","*EQUANIL 200mg tablets","readv2","PNC"
"d2c4.","*EQUANIL 400mg tablets","readv2","PNC"
"d2c5.","MEPRATE 400mg tablets","readv2","PNC"
"d2d..","OXAZEPAM","readv2","PNC"
"d2d1.","*OXAZEPAM 30mg capsules","readv2","PNC"
"d2d2.","OXAZEPAM 10mg tablets","readv2","PNC"
"d2d3.","OXAZEPAM 15mg tablets","readv2","PNC"
"d2d4.","OXAZEPAM 30mg tablets","readv2","PNC"
"d2f..","BUSPIRONE HYDROCHLORIDE","readv2","PNC"
"d2f1.","BUSPIRONE 5mg tablets","readv2","PNC"
"d2f2.","*BUSPAR 5mg tablets","readv2","PNC"
"d2f3.","*BUSPAR 5mg tablets x126","readv2","PNC"
"d2f4.","*BUSPAR 10mg tablets","readv2","PNC"
"d2f5.","BUSPIRONE 10mg tablets","readv2","PNC"
"d6...","LITHIUM SALTS","readv2","PNC"
"d61..","LITHIUM CARBONATE","readv2","PNC"
"d611.","*CAMCOLIT 250mg tablets","readv2","PNC"
"d612.","CAMCOLIT 400mg tablets","readv2","PNC"
"d613.","LISKONUM 450mg m/r tablets","readv2","PNC"
"d614.","*PHASAL 300mg m/r tablets","readv2","PNC"
"d615.","PRIADEL 400mg m/r tablets","readv2","PNC"
"d616.","PRIADEL 200mg m/r tablets","readv2","PNC"
"d617.","PRIADEL 520mg/5mL sugar free liquid","readv2","PNC"
"d618.","LITHIUM CARBONATE 520mg/5mL sugar free liquid","readv2","PNC"
"d61s.","LITHIUM CARBONATE 200mg m/r tablets","readv2","PNC"
"d61v.","LITHIUM CARBONATE 250mg tablets","readv2","PNC"
"d61w.","LITHIUM CARBONATE 400mg tablets","readv2","PNC"
"d61x.","LITHIUM CARBONATE 450mg m/r tablets","readv2","PNC"
"d61y.","LITHIUM CARBONATE 300mg m/r tablets","readv2","PNC"
"d61z.","LITHIUM CARBONATE 400mg m/r tablets","readv2","PNC"
"d62..","LITHIUM CITRATE","readv2","PNC"
"d621.","*LITAREX 564mg m/r tablets","readv2","PNC"
"d62z.","LITHIUM CITRATE 564mg m/r tablets","readv2","PNC"
"d9...","COMPOUND ANTIDEPRESSANT DRUGS","readv2","PNC"
"d91..","COMPOUND ANTIDEPRESSANTS A-Z","readv2","PNC"
"dk...","TRIGEMINAL NEURALGIA [no drugs here]","readv2","PNC"
"dm...","PROPHYLAXIS OF MIGRAINE","readv2","PNC"
"dm1..","CLONIDINE HCL [MIGRAINE]","readv2","PNC"
"dm11.","DIXARIT 25micrograms tablets","readv2","PNC"
"dm1z.","CLONIDINE HCL 25microgram tablets","readv2","PNC"
"dm2..","METHYSERGIDE","readv2","PNC"
"dm21.","*DESERIL 1mg tablets","readv2","PNC"
"dm2z.","*METHYSERGIDE 1mg tablets","readv2","PNC"
"dm3..","PIZOTIFEN","readv2","PNC"
"dm31.","SANOMIGRAN 500micrograms tablets","readv2","PNC"
"dm32.","SANOMIGRAN 1.5mg tablets x28","readv2","PNC"
"dm33.","SANOMIGRAN 250micrograms/5mL sugar free elixir","readv2","PNC"
"dm3x.","PIZOTIFEN 500microgram tablets","readv2","PNC"
"dm3y.","PIZOTIFEN 1.5mg tablets","readv2","PNC"
"dm3z.","PIZOTIFEN 250microgram/5mL sugar free elixir","readv2","PNC"
"dn...","CONTROL OF EPILEPSY","readv2","PNC"
"dn1..","ACETAZOLAMIDE [EPILEPSY]","readv2","PNC"
"dn11.","DIAMOX [EP] 500mg m/r capsules","readv2","PNC"
"dn12.","DIAMOX [EP] 250mg tablets","readv2","PNC"
"dn13.","DIAMOX [EP] 500mg injection","readv2","PNC"
"dn1x.","ACETAZOLAMIDE [EP] 500mg m/r capsules","readv2","PNC"
"dn1y.","ACETAZOLAMIDE [EP] 250mg tablets","readv2","PNC"
"dn1z.","ACETAZOLAMIDE [EP] 500mg injection","readv2","PNC"
"dn3..","CARBAMAZEPINE","readv2","PNC"
"dn31.","CARBAMAZEPINE 100mg tablets","readv2","PNC"
"dn32.","CARBAMAZEPINE 200mg tablets","readv2","PNC"
"dn33.","CARBAMAZEPINE 400mg tablets","readv2","PNC"
"dn34.","TEGRETOL 100mg tablets","readv2","PNC"
"dn35.","TEGRETOL 200mg tablets","readv2","PNC"
"dn36.","TEGRETOL 400mg tablets","readv2","PNC"
"dn37.","TEGRETOL 100mg/5mL sugar free liquid","readv2","PNC"
"dn38.","TEGRETOL RETARD 200mg m/r tabs","readv2","PNC"
"dn39.","TEGRETOL RETARD 400mg m/r tabs","readv2","PNC"
"dn3a.","CARBAMAZEPINE 200mg m/r tabs","readv2","PNC"
"dn3b.","CARBAMAZEPINE 400mg m/r tabs","readv2","PNC"
"dn3c.","TEGRETOL 100mg chewable tablets","readv2","PNC"
"dn3d.","TEGRETOL 200mg chewable tablets","readv2","PNC"
"dn3z.","CARBAMAZEPINE 100mg/5mL sugar free liquid","readv2","PNC"
"dn4..","CLONAZEPAM [EPILEPSY CONTROL]","readv2","PNC"
"dn41.","*RIVOTRIL 500mcg tablets","readv2","PNC"
"dn42.","*RIVOTRIL 2mg tablets","readv2","PNC"
"dn4y.","CLONAZEPAM 500microgram tablets","readv2","PNC"
"dn4z.","CLONAZEPAM 2mg tablets","readv2","PNC"
"dn5..","ETHOSUXIMIDE","readv2","PNC"
"dn53.","*EMESIDE 250mg capsules","readv2","PNC"
"dn54.","EMESIDE 250mg/5mL syrup","readv2","PNC"
"dn55.","*ZARONTIN 250mg capsules","readv2","PNC"
"dn56.","ZARONTIN 250mg/5mL syrup","readv2","PNC"
"dn5x.","ETHOSUXIMIDE 250mg capsules","readv2","PNC"
"dn5z.","ETHOSUXIMIDE 250mg/5mL syrup","readv2","PNC"
"dn6..","METHYLPHENOBARBITAL","readv2","PNC"
"dn61.","*PROMINAL 30mg tablets","readv2","PNC"
"dn62.","*PROMINAL 60mg tablets","readv2","PNC"
"dn63.","*PROMINAL 200mg tablets","readv2","PNC"
"dn6x.","METHYLPHENOBARBITONE 30mg tablets","readv2","PNC"
"dn6y.","METHYLPHENOBARBITONE 60mg tablets","readv2","PNC"
"dn6z.","METHYLPHENOBARBITONE 200mg tablets","readv2","PNC"
"dn7..","PHENOBARBITAL","readv2","PNC"
"dn71.","PHENOBARBITAL 15mg tablets","readv2","PNC"
"dn72.","PHENOBARBITAL 30mg tablets","readv2","PNC"
"dn73.","PHENOBARBITAL 60mg tablets","readv2","PNC"
"dn74.","PHENOBARBITAL 100mg tablets","readv2","PNC"
"dn75.","PHENOBARBITONE SODIUM 30mg tablets","readv2","PNC"
"dn76.","PHENOBARBITONE SODIUM 60mg tablets","readv2","PNC"
"dn77.","PHENOBARBITONE 15mg/10mL elixir","readv2","PNC"
"dn78.","PHENOBARBITAL 200mg/1mL injection","readv2","PNC"
"dn79.","*GARDENAL 200mg/1mL injection","readv2","PNC"
"dn8..","PHENYTOIN","readv2","PNC"
"dn81.","EPANUTIN 30mg/5mL suspension","readv2","PNC"
"dn82.","EPANUTIN 50mg Infatabs","readv2","PNC"
"dn83.","PHENYTOIN 50mg chewable tablets","readv2","PNC"
"dn8y.","PHENYTOIN 30mg/5mL suspension","readv2","PNC"
"dn9..","PHENYTOIN SODIUM","readv2","PNC"
"dn91.","PHENYTOIN 50mg tablets","readv2","PNC"
"dn92.","PHENYTOIN 100mg tablets","readv2","PNC"
"dn93.","*EPANUTIN 25mg capsules","readv2","PNC"
"dn94.","*EPANUTIN 50mg capsules","readv2","PNC"
"dn95.","*EPANUTIN 100mg capsules","readv2","PNC"
"dn9x.","PHENYTOIN SODIUM 25mg caps","readv2","PNC"
"dn9y.","PHENYTOIN SODIUM 50mg capsules","readv2","PNC"
"dn9z.","PHENYTOIN SODIUM 100mg capsules","readv2","PNC"
"dna..","PRIMIDONE","readv2","PNC"
"dna1.","*MYSOLINE 250mg tablets","readv2","PNC"
"dna2.","MYSOLINE 250mg/5mL oral suspension","readv2","PNC"
"dnay.","PRIMIDONE 250mg tablets","readv2","PNC"
"dnaz.","PRIMIDONE 250mg/5mL oral suspension","readv2","PNC"
"dnb..","SODIUM VALPROATE","readv2","PNC"
"dnb1.","EPILIM 100mg crushable tablets","readv2","PNC"
"dnb2.","EPILIM 200mg e/c tablets","readv2","PNC"
"dnb3.","EPILIM 500mg e/c tablets","readv2","PNC"
"dnb4.","EPILIM 200mg/5mL sugar free liquid","readv2","PNC"
"dnb5.","EPILIM 200mg/5mL syrup","readv2","PNC"
"dnb6.","EPILIM IV 400mg/4mL injection","readv2","PNC"
"dnb7.","SODIUM VALPROATE 200mg e/c tablets","readv2","PNC"
"dnb8.","SODIUM VALPROATE 500mg e/c tablets","readv2","PNC"
"dnbu.","SODIUM VALPROATE 400mg/4mL injection","readv2","PNC"
"dnbv.","SODIUM VALPROATE 100mg crushable tablets","readv2","PNC"
"dnby.","SODIUM VALPROATE 200mg/5mL sugar free liquid","readv2","PNC"
"dnbz.","SODIUM VALPROATE 200mg/5mL syrup","readv2","PNC"
"dnc..","CLOBAZAM [EPILEPSY ONLY]","readv2","PNC"
"dnc1.","*CLOBAZAM SLS 10mg capsules","readv2","PNC"
"dne..","VIGABATRIN","readv2","PNC"
"dne1.","VIGABATRIN 500mg tablets","readv2","PNC"
"dne2.","SABRIL 500mg tablets","readv2","PNC"
"dnf..","LAMOTRIGINE","readv2","PNC"
"dnf1.","LAMOTRIGINE 50mg tablets","readv2","PNC"
"dnf2.","LAMOTRIGINE 100mg tablets","readv2","PNC"
"dnf3.","LAMICTAL 50mg tablets","readv2","PNC"
"dnf4.","LAMICTAL 100mg tablets","readv2","PNC"
"d21z.","*DIAZEPAM 10mg suppositories","readv2","PNC"
"dn96.","*EPANUTIN 300mg capsules","readv2","PNC"
"dn9w.","PHENYTOIN SODIUM 300mg capsules","readv2","PNC"
"dnb9.","ORLEPT STARTER PACK 200mg e/c tablets x10","readv2","PNC"
"dnba.","*ORLEPT 200mg e/c tablets","readv2","PNC"
"dnbb.","*ORLEPT 500mg e/c tablets","readv2","PNC"
"d62y.","LITHIUM CITRATE 10.8mmol/5mL liquid","readv2","PNC"
"d622.","LI-LIQUID 5.4mmol/5mL liquid","readv2","PNC"
"d62x.","LITHIUM CITRATE 5.4mmol/5mL liquid","readv2","PNC"
"d623.","LI-LIQUID 10.8mmol/5mL liquid","readv2","PNC"
"dn7d.","PHENOBARBITAL 15mg/5mL elixir","readv2","PNC"
"d624.","PRIADEL 520mg/5mL sugar free liquid 150mL","readv2","PNC"
"d62w.","LITHIUM CITRATE 520mg/5mL sugar free liquid","readv2","PNC"
"dne3.","VIGABATRIN 500mg powder sachets","readv2","PNC"
"dne4.","SABRIL 500mg powder sachets","readv2","PNC"
"dn97.","*PENTRAN 50mg tablets","readv2","PNC"
"dn98.","*PENTRAN 100mg tablets","readv2","PNC"
"dnf5.","LAMOTRIGINE 25mg tablets","readv2","PNC"
"dnf6.","LAMICTAL 25mg tablets","readv2","PNC"
"dnh..","VALPROIC ACID","readv2","PNC"
"dnh1.","CONVULEX 150mg e/c capsules","readv2","PNC"
"dnh2.","CONVULEX 300mg e/c capsules","readv2","PNC"
"dnh3.","CONVULEX 500mg e/c capsules","readv2","PNC"
"dnh4.","VALPROIC ACID 150mg e/c capsules","readv2","PNC"
"dnh5.","VALPROIC ACID 300mg e/c capsules","readv2","PNC"
"dnh6.","VALPROIC ACID 500mg e/c capsules","readv2","PNC"
"d21A.","DIAZEPAM 5mg/5mL oral solution","readv2","PNC"
"d21B.","*RIMAPAM 2mg tablets","readv2","PNC"
"d21C.","*RIMAPAM 5mg tablets","readv2","PNC"
"d21D.","*RIMAPAM 10mg tablets","readv2","PNC"
"d625.","PRIADEL 520mg/5mL sugar free liquid","readv2","PNC"
"dnj..","GABAPENTIN","readv2","PNC"
"dnj1.","GABAPENTIN 100mg capsules","readv2","PNC"
"dnj2.","GABAPENTIN 300mg capsules","readv2","PNC"
"dnj3.","GABAPENTIN 400mg capsules","readv2","PNC"
"dnj4.","NEURONTIN 100mg capsules","readv2","PNC"
"dnj5.","NEURONTIN 300mg capsules","readv2","PNC"
"dnj6.","NEURONTIN 400mg capsules","readv2","PNC"
"do1v.","DIAZEPAM 10mg/2mL emulsion injection","readv2","PNC"
"dn3y.","CARBAMAZEPINE 100mg chewable tablets","readv2","PNC"
"dn3x.","CARBAMAZEPINE 200mg chewable tablets","readv2","PNC"
"d21E.","DIALAR 2mg/5mL syrup","readv2","PNC"
"d21F.","DIALAR 5mg/5mL syrup","readv2","PNC"
"d21G.","*VALCLAIR 10mg suppositories","readv2","PNC"
"dnbc.","EPILIM CHRONO 200 m/r tablets","readv2","PNC"
"dnbd.","EPILIM CHRONO 300 m/r tablets","readv2","PNC"
"dnbe.","EPILIM CHRONO 500 m/r tablets","readv2","PNC"
"dnbr.","SODIUM VALPROATE 200mg m/r tablets","readv2","PNC"
"dnbs.","SODIUM VALPROATE 300mg m/r tablets","readv2","PNC"
"dnbt.","SODIUM VALPROATE 500mg m/r tablets","readv2","PNC"
"dnbA.","ORLEPT 200mg/5mL sugar free liquid","readv2","PNC"
"dn3A.","*EPIMAZ 100mg tablets","readv2","PNC"
"dn3B.","*EPIMAZ 200mg tablets","readv2","PNC"
"dn3C.","*EPIMAZ 400mg tablets","readv2","PNC"
"dn3D.","TEGRETOL 125mg suppositories","readv2","PNC"
