"Code","Desc","Type","Comorb"
"8BE0.","Reinduction to methadone maintenance therapy","read_v2","PSM"
"E2490","Combined drug dependence, excluding opioid, unspecified","read_v2","PSM"
"Eu1Az","[X]Ment behav dis due crack cocaine: unsp ment and behav dis","read_v2","PSM"
"Eu11z","[X]Ment & behav dis due use opioids: unsp ment & behav dis","read_v2","PSM"
"9HC4.","Substance misuse treatment withdrawn","read_v2","PSM"
"Eu16z","[X]Ment/behav dis due use hallucinogens: unsp ment/behav dis","read_v2","PSM"
"E2450","Hallucinogen dependence, unspecified","read_v2","PSM"
"Eu19y","[X]Men/beh dis mlt drg use/oth psy sbs: oth men & behav dis","read_v2","PSM"
"13cM.","Substance misuse","read_v2","PSM"
"8HkF.","Referral to substance misuse service","read_v2","PSM"
"8B2T.","Opioid antagonist therapy","read_v2","PSM"
"8B2S.","Opioid agonist substitution therapy","read_v2","PSM"
"E2553","Nondependent opioid abuse in remission","read_v2","PSM"
"E2531","Nondependent hallucinogen abuse, continuous","read_v2","PSM"
"E2532","Nondependent hallucinogen abuse, episodic","read_v2","PSM"
"L183z","Drug dependence during pregnancy/childbirth/puerperium NOS","read_v2","PSM"
"9HC6.","Substance misuse treatment declined","read_v2","PSM"
"677T.","Substance misuse structured counselling","read_v2","PSM"
"1V65.","Heroin misuse","read_v2","PSM"
"1V3..","Drug injection behaviour","read_v2","PSM"
"1V64.","Illicit drug use","read_v2","PSM"
"1V66.","Ecstasy misuse","read_v2","PSM"
"1V63.","Possession of drugs","read_v2","PSM"
"1V6..","Drug-related offending behaviour","read_v2","PSM"
"E2461","Glue sniffing dependence, continuous","read_v2","PSM"
"Eu114","[X]Men & behav dis due opioid: withdrawl state with delirium","read_v2","PSM"
"Eu126","[X]Mental and behav dis due to use cannabinoids: amnesic syn","read_v2","PSM"
"1V0..","Misuses drugs","read_v2","PSM"
"1V00.","Occasional drug user","read_v2","PSM"
"9k52.","Drug misuse treatment primary care - enhanced services admin","read_v2","PSM"
"1V02.","Poly-drug misuser","read_v2","PSM"
"1V62.","Buying drugs","read_v2","PSM"
"9No5.","Seen in substance misuse clinic","read_v2","PSM"
"9kS..","Drug misuse assessment declined - enhanced services administ","read_v2","PSM"
"1V01.","Long-term drug misuser","read_v2","PSM"
"9k53.","Pharmacy attended for drug misuse - enhanced services admin","read_v2","PSM"
"Eu185","[X]Mental & behav dis due to vol solvents: psychotic disordr","read_v2","PSM"
"9K4..","SMR25a drug misuse initial assessment form","read_v2","PSM"
"1V0C.","Drug addict","read_v2","PSM"
"8Hq..","Admission to substance misuse detoxification centre","read_v2","PSM"
"1V07.","Notified addict","read_v2","PSM"
"Eu1A3","[X]Mental behav disord due crack cocaine: withdrawal state","read_v2","PSM"
"Eu1A5","[X]Mental behav disord due crack cocaine: psychotic disorder","read_v2","PSM"
"Eu1A2","[X]Mental behav disorders due use crack cocaine: depend synd","read_v2","PSM"
"Eu147","[X]Men & beh dis due cocaine: resid & late-onset psychot dis","read_v2","PSM"
"9k51.","Shared care drug misuse treatment","read_v2","PSM"
"1V35.","Shares drug equipment","read_v2","PSM"
"1V0B.","Sniffs drugs","read_v2","PSM"
"Eu116","[X]Mental and behav dis due to use opioids: amnesic syndrome","read_v2","PSM"
"1V0A.","Chases the dragon","read_v2","PSM"
"1V08.","Smokes drugs in cigarette form","read_v2","PSM"
"9NdN.","Declined consent for notification of drug misuse","read_v2","PSM"
"9s...","Drug misuse clinic administration","read_v2","PSM"
"Eu196","[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr","read_v2","PSM"
"9N1yJ","Seen in drug misuse clinic","read_v2","PSM"
"1V09.","Smokes drugs through a pipe","read_v2","PSM"
"1V32.","Neck injector","read_v2","PSM"
"1V30.","Injects drugs subcutaneously","read_v2","PSM"
"U6063","[X] Adverse reaction to cocaine","read_v2","PSM"
"Ub0mt","Drug user","read_ctv3","PSM"
"Ub00U","Injecting drug user","read_ctv3","PSM"
"Ub0nA","Intravenous drug user","read_ctv3","PSM"
"Ub0n4","Intranasal drug user","read_ctv3","PSM"
"XaJz7","Substance misuse increased","read_ctv3","PSM"
"XaJz8","Substance misuse decreased","read_ctv3","PSM"
"XaKSC","Current drug user","read_ctv3","PSM"
"XaKSD","Reduced drugs misuse","read_ctv3","PSM"
"Ub0my","Misuses drugs orally","read_ctv3","PSM"
"XaKTS","Episodic use of drugs","read_ctv3","PSM"
"XaKUa","Prolonged high dose use of cannabis","read_ctv3","PSM"
"XaKV9","Persistent substance misuse","read_ctv3","PSM"
"Xa1bX","Substance misuse","read_ctv3","PSM"
"XaIUQ","Failed heroin detoxification","read_ctv3","PSM"
"XaMhO","Uses heroin on top of substitution therapy","read_ctv3","PSM"
"XaMhP","Does not use heroin on top of substitution therapy","read_ctv3","PSM"
"XS79h","Occasional drug user","read_ctv3","PSM"
"Ub0mu","Long-term drug misuser","read_ctv3","PSM"
"Ub0mv","Poly-drug misuser","read_ctv3","PSM"
"Ub0mx","Notified addict","read_ctv3","PSM"
"Ub0n1","Smokes drugs in cigarette form","read_ctv3","PSM"
"Ub0n2","Smokes drugs through a pipe","read_ctv3","PSM"
"Ub0n3","Chases the dragon","read_ctv3","PSM"
"Ub0mw","Drug addict","read_ctv3","PSM"
"Ub0nD","Drug injection behaviour","read_ctv3","PSM"
"Ub0n8","Injects drugs subcutaneously","read_ctv3","PSM"
"XaMHY","Neck injector","read_ctv3","PSM"
"Ub0nJ","Shares drug equipment","read_ctv3","PSM"
"Ub0nz","Drug-related offending behaviour","read_ctv3","PSM"
"Ub0o2","Buying drugs","read_ctv3","PSM"
"Ub0o3","Possession of drugs","read_ctv3","PSM"
"XaAxf","Illicit drug use","read_ctv3","PSM"
"XaLQN","Heroin misuse","read_ctv3","PSM"
"XaLQK","Ecstasy misuse","read_ctv3","PSM"
"XaNH9","Substance misuse structured counselling","read_ctv3","PSM"
"XaLsw","Delivery of rehabilitation for drug addiction","read_ctv3","PSM"
"XE0hi","Drug addiction therapy","read_ctv3","PSM"
"XaCMF","Drug addiction therapy - methadone","read_ctv3","PSM"
"XaLBR","Drug addiction detoxification therapy - methadone","read_ctv3","PSM"
"XaLBS","Drug addiction maintenance therapy - methadone","read_ctv3","PSM"
"XaLJv","Drug addiction maintenance therapy - buprenorphine","read_ctv3","PSM"
"XaLJw","Drug addiction detoxification therapy - buprenorphine","read_ctv3","PSM"
"XaNPW","Opioid agonist substitution therapy","read_ctv3","PSM"
"XaNPX","Opioid antagonist therapy","read_ctv3","PSM"
"XaJwo","Drug dependence self detoxification","read_ctv3","PSM"
"XaK0g","Drug dependence home detoxification","read_ctv3","PSM"
"XaMzY","Reinduction to methadone maintenance therapy","read_ctv3","PSM"
"XaLKJ","Referral to substance misuse service","read_ctv3","PSM"
"XaRCP","Admission to substance misuse detoxification centre","read_ctv3","PSM"
"XaK0h","Drug dependence home detoxification contraindicated","read_ctv3","PSM"
"XE2Mp","Drug addiction notification","read_ctv3","PSM"
"XM1Tm","Drug addict notification administration","read_ctv3","PSM"
"XE2Mq","Drug addiction notification to CMO","read_ctv3","PSM"
"XE2Mr","Drug addiction re-notification to CMO","read_ctv3","PSM"
"XaJy6","Initial substance misuse assessment","read_ctv3","PSM"
"XaJzj","Substance misuse clinical management plan agreed","read_ctv3","PSM"
"XaKze","Substance misuse clinical management plan reviewed","read_ctv3","PSM"
"XaLJF","Substance misuse treatment withdrawn","read_ctv3","PSM"
"XaNH7","Substance misuse treatment declined","read_ctv3","PSM"
"XaQIa","SMR25a drug misuse initial assessment form","read_ctv3","PSM"
"XaK9q","","read_ctv3","PSM"
"XaKAI","","read_ctv3","PSM"
"XaPe7","","read_ctv3","PSM"
"XaPe8","","read_ctv3","PSM"
"XaQVn","","read_ctv3","PSM"
"XaPLX","","read_ctv3","PSM"
"XaaML","Seen in drug misuse clinic","read_ctv3","PSM"
"XaQQB","Declined consent for notification of drug misuse","read_ctv3","PSM"
"XaQE7","Seen in substance misuse clinic","read_ctv3","PSM"
"XaaAd","Drug misuse clinic administration","read_ctv3","PSM"
"XE1YR","Opioid type drug dependence","read_ctv3","PSM"
"X00Rz","Heroin dependence","read_ctv3","PSM"
"X00S0","Methadone dependence","read_ctv3","PSM"
"X00S1","Morphine dependence","read_ctv3","PSM"
"X00S2","Opium dependence","read_ctv3","PSM"
"XE1YT","Cannabis type drug dependence","read_ctv3","PSM"
"XE1YU","Amphetamine or other psychostimulant dependence","read_ctv3","PSM"
"XM1Q0","Psychostimulant dependence","read_ctv3","PSM"
"XE1YV","Hallucinogen dependence","read_ctv3","PSM"
"X00Rr","LSD dependence","read_ctv3","PSM"
"X00Rs","Mescaline dependence","read_ctv3","PSM"
"XE1YW","Other specified drug dependence","read_ctv3","PSM"
"X00Rq","Absinthe addiction","read_ctv3","PSM"
"XE1YY","Nondependent hallucinogen abuse","read_ctv3","PSM"
"X75zS","""""Bad trips""""","read_ctv3","PSM"
"X75zT","LSD reaction","read_ctv3","PSM"
"XE1Ya","Nondependent amphetamine or other psychostimulant abuse","read_ctv3","PSM"
"XE1Yb","Nondependent other drug abuse","read_ctv3","PSM"
"Xa1b1","Abuse of laxatives","read_ctv3","PSM"
"X00Re","Abuse of steroids","read_ctv3","PSM"
"XE1ZF","[X]Mental and behavioural disorders due to use of alcohol: psychotic disorder","read_ctv3","PSM"
"XE1ZH","[X]Mental and behavioural disorders due to use of opioids: dependence syndrome","read_ctv3","PSM"
"XE1ZI","[X]Mental and behavioural disorders due to use of opioids: withdrawal state","read_ctv3","PSM"
"E020.","Drug withdrawal syndrome","read_ctv3","PSM"
"XE1ZJ","[X]Mental and behavioural disorders due to use of other stimulants, including caffeine: dependence syndrome","read_ctv3","PSM"
"XE2um","[X]Mental and behavioural disorders due to use of hallucinogens: dependence syndrome","read_ctv3","PSM"
"XE1ZK","[X]Mental and behavioural disorders due to use of hallucinogens: residual and late-onset psychotic disorder","read_ctv3","PSM"
"XE2n9","[X]Mental and behavioural disorders due to use of volatile solvents: dependence syndrome","read_ctv3","PSM"
"XE1ZL","[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: dependence syndrome","read_ctv3","PSM"
"XaKBy","[X]Mental and behavioural disorders due to use of crack cocaine","read_ctv3","PSM"
"XaKBz","[X]Mental and behavioural disorders due to use of crack cocaine: acute intoxication","read_ctv3","PSM"
"XaKC0","[X]Mental and behavioural disorders due to use of crack cocaine: harmful use","read_ctv3","PSM"
"XaKC1","[X]Mental and behavioural disorders due to use of crack cocaine: dependence syndrome","read_ctv3","PSM"
"XaKC2","[X]Mental and behavioural disorders due to use of crack cocaine: withdrawal state","read_ctv3","PSM"
"XaKC4","[X]Mental and behavioural disorders due to use of crack cocaine: psychotic disorder","read_ctv3","PSM"
"XaKC8","[X]Mental and behavioural disorders due to use of crack cocaine: unspecified mental and behavioural disorder","read_ctv3","PSM"
"XE0vy","Drug dependence during pregnancy, childbirth and the puerperium","read_ctv3","PSM"
"X40AW","Pregnancy and drug dependence","read_ctv3","PSM"
"XE1oO","Opiate and narcotic poisoning","read_ctv3","PSM"
"X70sH","Narcotic poisoning","read_ctv3","PSM"
"XE22f","[X]Intentional self poisoning by and exposure to narcotic drugs","read_ctv3","PSM"
"Xa637","Heroin overdose","read_ctv3","PSM"
"XE2xU","[X]Deoxybarbiturates causing adverse effects in therapeutic use","read_ctv3","PSM"
"TJ86.","Adverse reaction to peripheral nerve- and plexus-blocking anaesthetics","read_ctv3","PSM"
"TJ852","Adverse reaction to bupivacaine hydrochloride","read_ctv3","PSM"
"TJ851","Adverse reaction to lignocaine hydrochloride","read_ctv3","PSM"
"U6083","[X] Adverse reaction to local anaesthetics NOS","read_ctv3","PSM"
"TJ853","Adverse reaction to prilocaine hydrochloride","read_ctv3","PSM"
"TJ854","Adverse reaction to procaine hydrochloride","read_ctv3","PSM"
"TJ87.","Adverse reaction to spinal anaesthetic","read_ctv3","PSM"
"TJ85.","Adverse reaction to surface and infiltration anaesthetic","read_ctv3","PSM"
"Xa5Hb","Tetracaine adverse reaction","read_ctv3","PSM"
"TJA10","Adverse reaction to levallorphan","read_ctv3","PSM"
"TJA11","Adverse reaction to nalorphine","read_ctv3","PSM"
"TJA12","Adverse reaction to naloxone","read_ctv3","PSM"
"TJA1.","Adverse reaction to opiate antagonist","read_ctv3","PSM"
"TJA1z","Adverse reaction to opiate antagonists NOS","read_ctv3","PSM"
"M160.","Psoriatic arthropathy","read_v2","RHE"
"N040.","Rheumatoid arthritis","read_v2","RHE"
"N20..","Polymyalgia rheumatica","read_v2","RHE"
"M1541","Discoid lupus erythematosus","read_v2","RHE"
"N241z","Myalgia or myositis NOS","read_v2","RHE"
"N044.","Chronic post-rheumatic arthropathy","read_v2","RHE"
"M154.","Lupus erythematosus","read_v2","RHE"
"N043.","Juvenile rheumatoid arthritis - Still's disease","read_v2","RHE"
"N04y1","Sero negative arthritis","read_v2","RHE"
"N003.","Dermatomyositis","read_v2","RHE"
"N2411","Myositis unspecified","read_v2","RHE"
"N0422","Rheumatoid nodule","read_v2","RHE"
"N040P","Seronegative rheumatoid arthritis","read_v2","RHE"
"N045.","Other juvenile arthritis","read_v2","RHE"
"M154z","Lupus erythematosus NOS","read_v2","RHE"
"N000.","Systemic lupus erythematosus","read_v2","RHE"
"N040T","Flare of rheumatoid arthritis","read_v2","RHE"
"N0420","Rheumatic carditis","read_v2","RHE"
"N047.","Seropositive errosive rheumatoid arthritis","read_v2","RHE"
"N04X.","Seropositive rheumatoid arthritis, unspecified","read_v2","RHE"
"M160z","Psoriatic arthropathy NOS","read_v2","RHE"
"N0453","Juvenile arthritis in Crohn's disease","read_v2","RHE"
"N004.","Polymyositis","read_v2","RHE"
"N0011","CREST syndrome","read_v2","RHE"
"N040Q","Rheumatoid bursitis","read_v2","RHE"
"N04..","Inflammatory polyarthropathy","read_v2","RHE"
"N0402","Rheumatoid arthritis of shoulder","read_v2","RHE"
"N0432","Pauciarticular juvenile rheumatoid arthritis","read_v2","RHE"
"N041.","Felty's syndrome","read_v2","RHE"
"N04yz","Other specified inflammatory polyarthropathy NOS","read_v2","RHE"
"N04z.","Inflammatory polyarthropathy NOS","read_v2","RHE"
"N065.","Unspecified polyarthropathy or polyarthritis","read_v2","RHE"
"M1547","Subacute cutaneous lupus erythematosus","read_v2","RHE"
"M1600","Psoriasis spondylitica","read_v2","RHE"
"N241.","Myalgia and myositis unspecified","read_v2","RHE"
"N043z","Juvenile rheumatoid arthritis NOS","read_v2","RHE"
"N003X","Dermatopolymyositis, unspecified","read_v2","RHE"
"N001.","Systemic sclerosis","read_v2","RHE"
"N0452","Juvenile arthritis in psoriasis","read_v2","RHE"
"N040N","Rheumatoid vasculitis","read_v2","RHE"
"N040S","Rheumatoid arthritis - multiple joint","read_v2","RHE"
"N0451","Juvenile seronegative polyarthritis","read_v2","RHE"
"N0455","Juvenile rheumatoid arthritis","read_v2","RHE"
"N04y0","Rheumatoid lung","read_v2","RHE"
"N04y2","Adult-onset Still's disease","read_v2","RHE"
"N0030","Juvenile dermatomyositis","read_v2","RHE"
"N10..","Inflammatory spondylopathies","read_v2","RHE"
"N0433","Monarticular juvenile rheumatoid arthritis","read_v2","RHE"
"N04y.","Other specified inflammatory polyarthropathy","read_v2","RHE"
"N2412","Fibromyositis NOS","read_v2","RHE"
"N042z","Rheumatoid arthropathy + visceral/systemic involvement NOS","read_v2","RHE"
"N0409","Rheumatoid arthritis of PIP joint of finger","read_v2","RHE"
"N0408","Rheumatoid arthritis of MCP joint","read_v2","RHE"
"N0450","Juvenile ankylosing spondylitis","read_v2","RHE"
"N0010","Progressive systemic sclerosis","read_v2","RHE"
"N0421","Rheumatoid lung disease","read_v2","RHE"
"N0456","Pauciarticular onset juvenile chronic arthritis","read_v2","RHE"
"N0431","Acute polyarticular juvenile rheumatoid arthritis","read_v2","RHE"
"N0407","Rheumatoid arthritis of wrist","read_v2","RHE"
"N040B","Rheumatoid arthritis of hip","read_v2","RHE"
"N042.","Other rheumatoid arthropathy + visceral/systemic involvement","read_v2","RHE"
"N0430","Juvenile rheumatoid arthropathy unspecified","read_v2","RHE"
"N040D","Rheumatoid arthritis of knee","read_v2","RHE"
"N040K","Rheumatoid arthritis of 1st MTP joint","read_v2","RHE"
"N040F","Rheumatoid arthritis of ankle","read_v2","RHE"
"N0405","Rheumatoid arthritis of elbow","read_v2","RHE"
"N040A","Rheumatoid arthritis of DIP joint of finger","read_v2","RHE"
"N0406","Rheumatoid arthritis of distal radio-ulnar joint","read_v2","RHE"
"N040H","Rheumatoid arthritis of talonavicular joint","read_v2","RHE"
"N0454","Juvenile arthritis in ulcerative colitis","read_v2","RHE"
"N040J","Rheumatoid arthritis of other tarsal joint","read_v2","RHE"
"N040G","Rheumatoid arthritis of subtalar joint","read_v2","RHE"
"Nyu15","[X]Other juvenile arthritis","read_v2","RHE"
"N040L","Rheumatoid arthritis of lesser MTP joint","read_v2","RHE"
"N040C","Rheumatoid arthritis of sacro-iliac joint","read_v2","RHE"
"N0404","Rheumatoid arthritis of acromioclavicular joint","read_v2","RHE"
"N040M","Rheumatoid arthritis of IP joint of toe","read_v2","RHE"
"N040E","Rheumatoid arthritis of tibio-fibular joint","read_v2","RHE"
"N0403","Rheumatoid arthritis of sternoclavicular joint","read_v2","RHE"
"X704h","Subacute cutaneous lupus erythematosus","read_ctv3","RHE"
"XE1DF","Scleroderma","read_ctv3","RHE"
"Xa0AR","Acrosclerosis","read_ctv3","RHE"
"Xa1jE","Systemic sclerosis","read_ctv3","RHE"
"XaQbV","Progressive systemic sclerosis","read_ctv3","RHE"
"X7051","CREST syndrome","read_ctv3","RHE"
"XE1DH","Dermatomyositis","read_ctv3","RHE"
"X704u","Juvenile dermatomyositis","read_ctv3","RHE"
"Nyu4E","[X]Dermatopolymyositis, unspecified","read_ctv3","RHE"
"XE1DU","Rheumatoid arthritis and other inflammatory polyarthropathies","read_ctv3","RHE"
"X702I","Inflammatory polyarthropathy","read_ctv3","RHE"
"X701l","Rheumatoid vasculitis","read_ctv3","RHE"
"X701i","Seronegative rheumatoid arthritis","read_ctv3","RHE"
"Xa3gL","Rheumatoid arthritis - multiple joint","read_ctv3","RHE"
"Xaagc","Rheumatic carditis","read_ctv3","RHE"
"Xa3wk","Still's disease - juvenile rheumatoid arthritis","read_ctv3","RHE"
"X701x","Juvenile ankylosing spondylitis","read_ctv3","RHE"
"X701q","Juvenile seronegative polyarthritis","read_ctv3","RHE"
"X701v","Juvenile arthritis in psoriasis","read_ctv3","RHE"
"X701t","Juvenile rheumatoid arthritis","read_ctv3","RHE"
"XaBMO","Seropositive errosive rheumatoid arthritis","read_ctv3","RHE"
"Nyu1G","[X]Seropositive rheumatoid arthritis, unspecified","read_ctv3","RHE"
"X103Y","Rheumatoid pneumoconiosis","read_ctv3","RHE"
"X701k","Fibrosing alveolitis associated with rheumatoid arthritis","read_ctv3","RHE"
